36712,36887,18447,6050,1526,313,56,8,1,
36719,36891,18424,6040,1555,315,46,10,
36675,36924,18405,6112,1544,290,46,4,
36716,36962,18328,6056,1547,328,55,8,
36711,36830,18518,6071,1498,312,51,9,
36908,36620,18436,6096,1545,337,52,5,1,
36963,36567,18288,6278,1562,287,46,8,1,
36760,36824,18411,6083,1549,332,38,3,
36844,36707,18385,6160,1556,282,55,10,0,1,
36900,36742,18253,6138,1589,307,54,14,2,1,
36873,36648,18426,6141,1560,285,60,4,3,
36897,36752,18183,6277,1485,335,61,10,
36979,36505,18400,6187,1583,282,57,6,1,
37012,36482,18400,6178,1544,313,58,10,2,1,
36763,36868,18390,6019,1574,326,53,6,0,1,
36807,36750,18370,6204,1496,332,34,6,1,
36751,36879,18389,6025,1582,318,43,12,1,
36864,36717,18390,6064,1572,342,46,4,0,1,
37067,36465,18314,6179,1579,332,56,6,2,
36868,36553,18573,6164,1490,280,56,15,1,
36739,36970,18203,6163,1545,333,39,8,
36756,36865,18319,6164,1546,290,51,7,2,
36824,36769,18365,6128,1524,331,48,10,1,
36827,36638,18524,6112,1578,268,47,4,2,
36832,36733,18465,5998,1584,330,50,7,1,
36882,36601,18528,6072,1526,330,55,5,1,
36860,36843,18219,6088,1595,308,74,13,
36712,36864,18437,6127,1495,304,49,9,3,
37084,36397,18308,6295,1551,300,58,6,1,
36933,36602,18404,6103,1570,336,44,7,1,
36874,36533,18570,6174,1504,285,57,2,1,
36786,36811,18338,6144,1591,275,45,8,2,
36609,36984,18524,5987,1529,317,44,6,
36985,36577,18313,6166,1569,330,49,9,2,
36901,36667,18335,6179,1551,292,65,8,2,
36841,36804,18265,6170,1527,326,52,14,1,
37122,36301,18375,6289,1554,294,59,6,
36942,36581,18397,6141,1566,311,54,6,1,1,
36672,36995,18367,6008,1604,297,53,4,
36919,36643,18365,6128,1568,310,50,15,2,
36852,36687,18415,6157,1498,331,55,5,
36848,36808,18264,6125,1563,327,54,10,1,
36742,36852,18366,6174,1498,313,49,5,1,
36885,36542,18556,6131,1539,297,40,8,2,
36791,36650,18618,6068,1514,305,49,5,
36912,36544,18487,6156,1562,277,53,9,
36815,36731,18460,6062,1564,309,51,8,
36807,36857,18307,6065,1563,333,60,7,1,
36779,36793,18403,6109,1567,295,48,5,1,
36687,36913,18447,6072,1508,305,57,10,1,
36817,36730,18487,6021,1559,325,55,6,
36811,36849,18199,6247,1519,322,45,8,
36905,36712,18243,6216,1533,338,42,9,1,1,
36872,36599,18559,6049,1536,326,51,8,
36779,36877,18315,6100,1538,322,56,11,0,2,
36824,36839,18254,6138,1556,329,51,8,1,
36726,36993,18198,6176,1515,338,45,9,
36671,37001,18315,6115,1534,305,51,7,1,
36789,36806,18340,6156,1562,291,50,5,1,
36854,36769,18365,5997,1635,316,58,6,
36786,36868,18253,6187,1526,324,51,5,
36727,36896,18331,6171,1509,313,46,5,1,1,
36848,36692,18448,6080,1561,309,51,11,
36876,36559,18547,6105,1590,273,44,5,1,
36813,36766,18386,6088,1584,320,40,2,1,
36935,36613,18325,6222,1533,304,59,7,2,
36858,36719,18316,6228,1498,324,46,11,
36766,36783,18452,6138,1483,311,57,10,
36775,36785,18437,6093,1552,302,48,8,
36578,37004,18499,6071,1519,276,43,9,1,
36839,36814,18238,6174,1561,308,58,8,
36782,36812,18351,6123,1602,274,53,3,
36846,36762,18276,6221,1532,295,56,12,
36803,36778,18347,6193,1521,288,65,5,
36947,36488,18580,6047,1554,319,57,6,2,
36701,37020,18297,6028,1539,350,59,6,
36645,36978,18377,6140,1523,284,39,10,4,
37082,36423,18279,6285,1569,292,63,6,1,
36735,36817,18474,6103,1497,314,54,4,2,
36760,36851,18360,6146,1488,342,45,6,1,1,
36831,36762,18297,6206,1558,294,42,9,0,1,
36765,36842,18342,6147,1546,307,45,5,0,1,
36863,36588,18546,6109,1545,290,51,7,1,
36849,36606,18503,6184,1514,292,44,8,
36866,36726,18328,6141,1572,309,47,9,1,1,
36893,36789,18212,6127,1571,338,60,9,0,1,
36806,36771,18400,6106,1539,319,53,6,
36964,36404,18643,6069,1569,286,58,7,
36723,36944,18286,6153,1520,309,58,5,1,1,
36944,36641,18235,6290,1505,322,53,9,1,
36918,36558,18466,6132,1578,293,49,5,1,
36812,36743,18428,6093,1566,299,51,7,1,
36831,36675,18521,6075,1505,329,56,7,1,
36709,36937,18277,6205,1528,293,41,9,1,
36795,36855,18288,6103,1595,311,46,7,
36843,36652,18540,6061,1519,312,64,7,2,
36755,36818,18404,6127,1538,314,38,5,1,
36869,36593,18475,6217,1494,287,60,5,
36890,36747,18246,6182,1543,321,60,10,1,
36844,36811,18248,6147,1578,305,54,13,
36756,36881,18288,6214,1473,326,56,5,1,
36972,36578,18339,6176,1533,337,58,5,2,
36818,36812,18280,6137,1601,303,45,4,
36892,36622,18453,6113,1530,329,59,2,
36651,37063,18238,6147,1551,293,48,9,
36831,36709,18483,6046,1555,303,63,7,2,1,
36645,37076,18259,6114,1533,314,51,8,
36883,36649,18422,6143,1513,329,48,11,2,
36843,36773,18311,6124,1571,328,44,4,1,1,
36727,36890,18370,6136,1507,309,45,9,7,
36718,36782,18521,6110,1543,289,31,5,1,
36949,36528,18444,6205,1479,331,52,11,0,1,
36839,36683,18489,6060,1561,304,54,9,1,
36923,36694,18274,6131,1599,314,58,5,2,
36824,36764,18413,6054,1561,313,60,9,2,
36844,36714,18395,6117,1580,285,55,10,
36913,36526,18564,6083,1545,304,58,7,
36941,36555,18400,6207,1531,307,50,7,2,
36924,36481,18578,6120,1559,277,47,12,2,
36740,36941,18281,6119,1549,291,65,13,1,
36968,36554,18420,6118,1520,355,58,7,
